"COMMON.NAME","SP.CATEGORY","M.YEAR","SE.LINK","PRED.LINK","ITERATION"
"Long-tailed Shrike","R",2021,2.67185603053844,-3.2885907413442,10
"Gray Francolin","R",2018,2.20559945679482,-2.29367682457215,10
"Gray Francolin","R",2019,2.20710117809505,-2.31761777136986,10
"Gray Francolin","R",2020,2.20582995160013,-2.25240032006073,10
"Gray Francolin","R",2021,2.28351414648768,-2.30367439909192,10
"White-throated Kingfisher","R",2018,1.69070585131504,-1.38389094728254,10
"White-throated Kingfisher","R",2019,1.71494562357065,-1.3895442505417,10
"White-throated Kingfisher","R",2020,1.72807919517363,-1.31977239492641,10
"White-throated Kingfisher","R",2021,1.7379165813238,-1.26300854829544,10
"Black-rumped Flameback","R",2018,2.37409610369034,-2.64718502726145,10
"Black-rumped Flameback","R",2019,2.32696327234464,-2.49103541802539,10
"Black-rumped Flameback","R",2020,2.38754218673085,-2.55445307549444,10
"Black-rumped Flameback","R",2021,2.47029887630492,-2.59064560587904,10
"Rufous Treepie","R",2018,2.05244638815862,-1.95887206741544,10
"Rufous Treepie","R",2019,1.94727623890576,-1.85453075407844,10
"Rufous Treepie","R",2020,2.0272271439541,-1.84811263523719,10
"Rufous Treepie","R",2021,2.06190628618114,-2.02488897621656,10
"Blue-throated Barbet","U",2018,1.82332177329978,-1.57186066309964,10
"Blue-throated Barbet","U",2019,1.87560537598437,-1.51666607238439,10
"Blue-throated Barbet","U",2020,1.90443384005216,-1.61445164767721,10
"Blue-throated Barbet","U",2021,1.84332019845059,-1.62923563858442,10
"House Crow","U",2018,1.49860050461401,-0.860906841670972,100
"House Crow","U",2019,1.47486358135422,-0.852098473484193,100
"House Crow","U",2020,1.63042837650091,-1.0218569936375,100
"House Crow","U",2021,1.52247295418687,-0.99699243073818,100
"Common Myna","U",2018,1.30712879042891,-0.550567731113153,100
"Common Myna","U",2019,1.30436964792642,-0.420749816728182,100
"Common Myna","U",2020,1.39216364983066,-0.495436886926153,100
"Common Myna","U",2021,1.29923116927378,-0.549638503109881,100
"Jungle Myna","U",2018,2.23758344123343,-2.44467586728344,100
"Jungle Myna","U",2019,2.32204069183086,-2.50328161759963,100
"Jungle Myna","U",2020,2.45314748854874,-2.61233319330697,100
"Jungle Myna","U",2021,2.38033330329665,-2.54284599407093,100
"Rock Pigeon","U",2018,1.56920557005723,-1.06400119485298,100
"Rock Pigeon","U",2019,1.44041320581303,-0.803013989226611,100
"Rock Pigeon","U",2020,1.55730271448424,-1.02000627171872,100
"Rock Pigeon","U",2021,1.54002251983513,-1.05053341819236,100
"Black Kite","U",2018,1.99818098296438,-1.79076932362416,100
"Black Kite","U",2019,2.0021629872905,-1.83756312269713,100
"Black Kite","U",2020,2.05894148556789,-1.90944996928314,100
"Black Kite","U",2021,2.08747728417431,-1.98419791173681,100
"Common Tailorbird","U",2018,2.009805177527,-1.72179972098544,100
"Common Tailorbird","U",2019,1.75928566007599,-1.42671885803404,100
"Common Tailorbird","U",2020,1.9813347142184,-1.51690092707599,100
"Common Tailorbird","U",2021,1.83886837583038,-1.50216828645599,100
"Rose-ringed Parakeet","U",2018,1.73735537653736,-1.36789581620991,100
"Rose-ringed Parakeet","U",2019,1.65303307419305,-1.1608119165647,100
"Rose-ringed Parakeet","U",2020,1.66764305192099,-1.23256865018171,100
"Rose-ringed Parakeet","U",2021,1.76735828658714,-1.31277140541883,100
"Asian Koel","U",2018,1.59303187083168,-1.0530973889719,100
"Asian Koel","U",2019,1.38600794235953,-0.777168351759816,100
"Asian Koel","U",2020,1.65018808595355,-0.923871196228377,100
"Asian Koel","U",2021,1.58964190411282,-1.02939941744213,100
"Purple Sunbird","U",2018,1.75591347156812,-1.2782714837016,100
"Purple Sunbird","U",2019,1.71905649650605,-1.13527090018682,100
"Purple Sunbird","U",2020,1.66676678779551,-1.23026859605953,100
"Purple Sunbird","U",2021,1.88476597245346,-1.31639249751855,100
"Pale-billed Flowerpecker","U",2018,2.71600879691681,-3.00725143047594,100
"Pale-billed Flowerpecker","U",2019,2.45603207744113,-2.83989550383756,100
"Pale-billed Flowerpecker","U",2020,2.65524885235791,-3.04802133222346,100
"Pale-billed Flowerpecker","U",2021,2.58805704431323,-2.95742841337464,100
"White-cheeked Barbet","U",2018,1.97305554192185,-1.79391742942375,100
"White-cheeked Barbet","U",2019,1.9380859020654,-1.58755261232779,100
"White-cheeked Barbet","U",2020,1.90136151905192,-1.72002462543504,100
"White-cheeked Barbet","U",2021,1.89272627871912,-1.66626652563978,100
"Green Bee-eater","R",2018,1.81859743896972,-1.50896825968066,100
"Green Bee-eater","R",2019,1.98117132538799,-1.70021512512624,100
"Green Bee-eater","R",2020,1.79658620685773,-1.55627793384389,100
"Green Bee-eater","R",2021,1.8277142992113,-1.49746614552393,100
"Pied Bushchat","R",2018,2.41966728469697,-2.70267474923148,100
"Pied Bushchat","R",2019,2.31443074540912,-2.57110103365314,100
"Pied Bushchat","R",2020,2.45704635924689,-2.73944219338154,100
"Pied Bushchat","R",2021,2.4621251877363,-2.87488984433318,100
"Plain Prinia","R",2018,2.76476586234105,-3.34222640991451,100
"Plain Prinia","R",2019,2.70675263197132,-3.26114901236276,100
"Plain Prinia","R",2020,2.74443199558243,-3.25411998765656,100
"Plain Prinia","R",2021,2.75408648092218,-3.29152170331349,100
"Indian Robin","R",2018,1.81109979763335,-1.46218578022936,100
"Indian Robin","R",2019,1.74793431479882,-1.4198214208276,100
"Indian Robin","R",2020,1.72143523108831,-1.41411995158197,100
"Indian Robin","R",2021,1.73571906482595,-1.46658468402551,100
"House Sparrow","R",2018,1.65013549845689,-1.29636081077142,100
"House Sparrow","R",2019,1.56466525239696,-1.00246107967894,100
"House Sparrow","R",2020,1.62991166704193,-1.26044782376878,100
"House Sparrow","R",2021,1.79275811345387,-1.46022447153333,100
"Spotted Dove","R",2018,1.75055654472568,-1.40843216108177,100
