"COMMON.NAME","SP.CATEGORY","M.YEAR","SE.LINK","PRED.LINK","ITERATION"
"Pale-billed Flowerpecker","U",2021,2.28865479809797,-2.40927717798879,297
"White-cheeked Barbet","U",2018,1.70737169741093,-1.31474761167732,297
"White-cheeked Barbet","U",2019,1.73403237367803,-1.36178235065605,297
"White-cheeked Barbet","U",2020,1.72729771278722,-1.3160634179595,297
"White-cheeked Barbet","U",2021,1.69470306090609,-1.29407754257582,297
"Green Bee-eater","R",2018,1.54292329118045,-0.880407806674519,297
"Green Bee-eater","R",2019,1.48739784278005,-0.77638253430563,297
"Green Bee-eater","R",2020,1.45204193077659,-0.648323672034051,297
"Green Bee-eater","R",2021,1.49835568066718,-0.705115477424197,297
"Black Drongo","R",2018,1.75510456962872,-1.15692490990685,297
"Black Drongo","R",2019,1.84806023557213,-1.33610749028596,297
"Black Drongo","R",2020,1.734712472687,-1.14295721144262,297
"Black Drongo","R",2021,1.67258750989907,-1.06250121536122,297
"Pied Bushchat","R",2018,1.94530315974098,-1.77109866232787,297
"Pied Bushchat","R",2019,1.93363476867813,-1.6257001882454,297
"Pied Bushchat","R",2020,1.85073435280181,-1.58763714335283,297
"Pied Bushchat","R",2021,1.89251352046856,-1.66871131456871,297
"Plain Prinia","R",2018,2.59311719536812,-2.765696517026,297
"Plain Prinia","R",2019,2.45698355264901,-2.58915843532967,297
"Plain Prinia","R",2020,2.45223917310952,-2.65063244517803,297
"Plain Prinia","R",2021,2.55031271694634,-2.74253285796365,297
"Indian Robin","R",2018,2.05159484292933,-1.96910740458991,297
"Indian Robin","R",2019,1.98554650781341,-1.87276857563956,297
"Indian Robin","R",2020,1.91815524149481,-1.74094326478611,297
"Indian Robin","R",2021,1.95318368770736,-1.75477320100235,297
"House Sparrow","R",2018,2.01796461151402,-1.83153055646791,297
"House Sparrow","R",2019,2.02374771013944,-1.78572388498449,297
"House Sparrow","R",2020,2.0066105953761,-1.82979627261476,297
"House Sparrow","R",2021,2.04839192450184,-1.97498508220428,297
"Spotted Dove","R",2018,1.61445316975397,-1.03762580211414,297
"Spotted Dove","R",2019,1.55351093388009,-0.892593884605686,297
"Spotted Dove","R",2020,1.50800249832899,-0.851902298896835,297
"Spotted Dove","R",2021,1.52671349918352,-0.851587047339721,297
"Coppersmith Barbet","R",2018,2.18452684591042,-2.13658417409977,297
"Coppersmith Barbet","R",2019,2.24221070661093,-2.22401528252317,297
"Coppersmith Barbet","R",2020,2.25271679395845,-2.20304653553752,297
"Coppersmith Barbet","R",2021,2.29165589916617,-2.31977106497533,297
"Black-winged Kite","R",2018,2.65358982735213,-2.96226311543966,297
"Black-winged Kite","R",2019,2.64549391721516,-2.9784553146865,297
"Black-winged Kite","R",2020,2.51485897526968,-2.73619185112126,297
"Black-winged Kite","R",2021,2.39847844172393,-2.59436050110109,297
"Small Minivet","R",2018,2.63206897589324,-3.0336839928366,297
"Small Minivet","R",2019,2.6125418324252,-2.98813886587571,297
"Small Minivet","R",2020,2.59471846397873,-2.94933184605981,297
"Small Minivet","R",2021,2.60131704110251,-2.94397221796022,297
"Long-tailed Shrike","R",2018,2.45345999395674,-2.69861954300031,297
"Long-tailed Shrike","R",2019,2.66128496143253,-2.86357348318054,297
"Long-tailed Shrike","R",2020,2.41334741959679,-2.63956974829473,297
"Long-tailed Shrike","R",2021,2.48308973248119,-2.66354031477847,297
"Gray Francolin","R",2018,2.14480672625115,-2.11600632431091,297
"Gray Francolin","R",2019,2.15825818218169,-2.14721002167254,297
"Gray Francolin","R",2020,2.1310274231716,-2.06287760696799,297
"Gray Francolin","R",2021,2.11222097342271,-2.04660521687838,297
"House Crow","U",2018,1.57901485159857,-1.04733909855663,298
"House Crow","U",2019,1.63839462153457,-1.10687723555919,298
"House Crow","U",2020,1.64245501743162,-1.25640868561641,298
"House Crow","U",2021,1.70312588572819,-1.28384240358385,298
"Common Myna","U",2018,1.40682781096319,-0.719712950093184,298
"Common Myna","U",2019,1.37176796672089,-0.680823927941264,298
"Common Myna","U",2020,1.43431558418974,-0.757707245610729,298
"Common Myna","U",2021,1.41151458427759,-0.697802620544918,298
"Jungle Myna","U",2018,1.92483176413172,-1.65990062088107,298
"Jungle Myna","U",2019,1.91994947527146,-1.69365035074487,298
"Jungle Myna","U",2020,1.95505704854345,-1.78110714301636,298
"Jungle Myna","U",2021,1.89949965068275,-1.68106583561986,298
"Rock Pigeon","U",2018,1.66869189149141,-1.23118811282184,298
"Rock Pigeon","U",2019,1.64503456899492,-1.15046624083458,298
"Rock Pigeon","U",2020,1.65678996118458,-1.20413010501414,298
"Rock Pigeon","U",2021,1.63705561415378,-1.21055278615683,298
"Black Kite","U",2018,1.9553941336606,-1.76317657541395,298
"Black Kite","U",2019,1.95926480587535,-1.82644181142784,298
"Black Kite","U",2020,2.01333954275808,-1.8812814447846,298
"Black Kite","U",2021,1.99698078731079,-1.90499201247414,298
"Common Tailorbird","U",2018,1.73884539416372,-1.24415935826742,298
"Common Tailorbird","U",2019,1.67859679806997,-1.19820490502613,298
"Common Tailorbird","U",2020,1.66892703917557,-1.22266084446811,298
"Common Tailorbird","U",2021,1.63652175250386,-1.16600927587311,298
"Rose-ringed Parakeet","U",2018,1.65238405832711,-1.23500661768636,298
"Rose-ringed Parakeet","U",2019,1.66693306301133,-1.19823243694189,298
"Rose-ringed Parakeet","U",2020,1.65767786768813,-1.20223291480339,298
"Rose-ringed Parakeet","U",2021,1.65098015002196,-1.18067788374104,298
"Asian Koel","U",2018,1.74140078145326,-1.2743932753464,298
"Asian Koel","U",2019,1.82660061984106,-1.30971358218249,298
"Asian Koel","U",2020,1.76709887094931,-1.31202267343282,298
"Asian Koel","U",2021,1.74465513558762,-1.34423400852907,298
"Purple Sunbird","U",2018,1.90838201948256,-1.56928643449136,298
"Purple Sunbird","U",2019,1.88934494804585,-1.55770843057026,298
"Purple Sunbird","U",2020,1.89041981604174,-1.51650971038235,298
"Purple Sunbird","U",2021,1.89317737079332,-1.51165039938771,298
"Pale-billed Flowerpecker","U",2018,2.25205374944432,-2.39400937180971,298
"Pale-billed Flowerpecker","U",2019,2.21078805913353,-2.30989917051348,298
"Pale-billed Flowerpecker","U",2020,2.2983511322082,-2.45679451930322,298
"Pale-billed Flowerpecker","U",2021,2.27510090640185,-2.42039162624522,298
"White-cheeked Barbet","U",2018,1.68742323516845,-1.26745192076906,298
"White-cheeked Barbet","U",2019,1.71296236789424,-1.28795466206586,298
"White-cheeked Barbet","U",2020,1.66906723902338,-1.24993093762429,298
"White-cheeked Barbet","U",2021,1.68746848807019,-1.24767643394735,298
"Green Bee-eater","R",2018,1.5717897217627,-0.838439804937981,298
"Green Bee-eater","R",2019,1.50930802726995,-0.765923681515253,298
"Green Bee-eater","R",2020,1.47150138355903,-0.662179250108056,298
"Green Bee-eater","R",2021,1.46654837510678,-0.681449173637506,298
"Black Drongo","R",2018,1.72880393083619,-1.16214375516306,298
"Black Drongo","R",2019,1.84637524429306,-1.29430717486054,298
"Black Drongo","R",2020,1.70178783727924,-1.08505368226271,298
"Black Drongo","R",2021,1.69725834062579,-1.02587514105836,298
"Pied Bushchat","R",2018,1.94347606713556,-1.72985942730202,298
"Pied Bushchat","R",2019,1.86867237062168,-1.62339437449663,298
"Pied Bushchat","R",2020,1.84218040346016,-1.58912560143913,298
"Pied Bushchat","R",2021,1.87718910616737,-1.66073743422065,298
"Plain Prinia","R",2018,2.60274627902998,-2.81192092519628,298
"Plain Prinia","R",2019,2.4337512681849,-2.57524000387181,298
"Plain Prinia","R",2020,2.46674659505737,-2.64135139384247,298
"Plain Prinia","R",2021,2.56805438516893,-2.75408531393768,298
"Indian Robin","R",2018,2.03926074649837,-1.89814913375213,298
"Indian Robin","R",2019,2.02463881813216,-1.83550765438414,298
"Indian Robin","R",2020,1.92321582266896,-1.69808150365786,298
"Indian Robin","R",2021,1.90843377535332,-1.69945036846549,298
"House Sparrow","R",2018,1.99425850681562,-1.83219061660286,298
"House Sparrow","R",2019,1.9932871491871,-1.76462822256462,298
"House Sparrow","R",2020,1.97482003419239,-1.80965462396287,298
"House Sparrow","R",2021,2.06982013545262,-1.9522052413951,298
"Spotted Dove","R",2018,1.61723205193859,-1.02132417152592,298
"Spotted Dove","R",2019,1.5408875978009,-0.903735664664758,298
"Spotted Dove","R",2020,1.49725106099349,-0.852976893991402,298
"Spotted Dove","R",2021,1.51546171436846,-0.835584452172522,298
"Coppersmith Barbet","R",2018,2.196260637494,-2.12143810684758,298
"Coppersmith Barbet","R",2019,2.2104703935673,-2.19223013335981,298
"Coppersmith Barbet","R",2020,2.26158117240282,-2.22495703849899,298
"Coppersmith Barbet","R",2021,2.2793393484966,-2.31902111025207,298
"Black-winged Kite","R",2018,2.63121865068645,-2.91684499805526,298
"Black-winged Kite","R",2019,2.64209648422336,-3.02474086897045,298
"Black-winged Kite","R",2020,2.54408675974816,-2.76480933267548,298
"Black-winged Kite","R",2021,2.45990665006899,-2.66067991920124,298
"Small Minivet","R",2018,2.65212907668233,-3.02620114701084,298
"Small Minivet","R",2019,2.63712473244365,-3.02659032003064,298
"Small Minivet","R",2020,2.63484834774648,-2.9816683172036,298
"Small Minivet","R",2021,2.60426092844813,-2.94114434776105,298
"Long-tailed Shrike","R",2018,2.48008895169893,-2.66860577348313,298
"Long-tailed Shrike","R",2019,2.70401795332615,-2.87857764395591,298
"Long-tailed Shrike","R",2020,2.41382941796562,-2.62937994917149,298
"Long-tailed Shrike","R",2021,2.46374870954189,-2.6765421819434,298
"Gray Francolin","R",2018,2.17721400690786,-2.20686895775017,298
"Gray Francolin","R",2019,2.21710074785643,-2.21219311901458,298
"Gray Francolin","R",2020,2.14093036639195,-2.12341328919132,298
"Gray Francolin","R",2021,2.14285584548889,-2.12175379601481,298
"House Crow","U",2018,1.60787956681981,-1.06556547106828,299
"House Crow","U",2019,1.62082990472062,-1.12576698036832,299
"House Crow","U",2020,1.64061838430131,-1.23266822548067,299
"House Crow","U",2021,1.68903628424096,-1.27298201434922,299
"Common Myna","U",2018,1.44318936157968,-0.723409614695648,299
"Common Myna","U",2019,1.41219203693732,-0.681872092287557,299
"Common Myna","U",2020,1.41868470531768,-0.743493155332151,299
"Common Myna","U",2021,1.39572231925773,-0.714048000018446,299
"Jungle Myna","U",2018,1.9109148032946,-1.66334862903489,299
"Jungle Myna","U",2019,1.88494936876355,-1.67102598484493,299
"Jungle Myna","U",2020,1.93893274630211,-1.78464774374102,299
"Jungle Myna","U",2021,1.92246940375933,-1.72098404611257,299
"Rock Pigeon","U",2018,1.64141249144136,-1.22199595135519,299
"Rock Pigeon","U",2019,1.65978150989861,-1.17328154559591,299
"Rock Pigeon","U",2020,1.6627205263852,-1.21700252706132,299
"Rock Pigeon","U",2021,1.62268258081324,-1.20434996042543,299
"Black Kite","U",2018,1.95624201553847,-1.75781501069187,299
"Black Kite","U",2019,1.95603986744123,-1.79168240507743,299
"Black Kite","U",2020,1.98029116594452,-1.88070600806625,299
"Black Kite","U",2021,2.01607836962948,-1.88676986322543,299
"Common Tailorbird","U",2018,1.73489732907959,-1.27159450679336,299
"Common Tailorbird","U",2019,1.64776705874922,-1.18039832383273,299
"Common Tailorbird","U",2020,1.69812711430774,-1.23890819276605,299
"Common Tailorbird","U",2021,1.63550131998177,-1.18117328945397,299
"Rose-ringed Parakeet","U",2018,1.68357992613971,-1.25607940060424,299
"Rose-ringed Parakeet","U",2019,1.65811309699907,-1.2042122637689,299
"Rose-ringed Parakeet","U",2020,1.64125780194027,-1.21543611997664,299
"Rose-ringed Parakeet","U",2021,1.67029569714247,-1.22324291098963,299
"Asian Koel","U",2018,1.77653814070749,-1.30268318747632,299
"Asian Koel","U",2019,1.80824326436841,-1.33384273769851,299
"Asian Koel","U",2020,1.77726517075349,-1.30071881122856,299
"Asian Koel","U",2021,1.76088401374671,-1.3642072801577,299
"Purple Sunbird","U",2018,1.94355215410762,-1.58835135174469,299
"Purple Sunbird","U",2019,1.9436198150249,-1.59379500958584,299
"Purple Sunbird","U",2020,1.88987757186554,-1.54166672424151,299
"Purple Sunbird","U",2021,1.91258936585809,-1.50409940595693,299
"Pale-billed Flowerpecker","U",2018,2.28425745971362,-2.42147766428928,299
"Pale-billed Flowerpecker","U",2019,2.2540669428991,-2.37813723485077,299
"Pale-billed Flowerpecker","U",2020,2.34204841956291,-2.50962652314612,299
"Pale-billed Flowerpecker","U",2021,2.35195251562498,-2.45960542764185,299
"White-cheeked Barbet","U",2018,1.72351107376024,-1.30886215445165,299
"White-cheeked Barbet","U",2019,1.76125977969023,-1.3542948890251,299
"White-cheeked Barbet","U",2020,1.70604279577594,-1.2991122920479,299
"White-cheeked Barbet","U",2021,1.7363244607785,-1.28260171098666,299
"Green Bee-eater","R",2018,1.56329310845316,-0.855834471252953,299
"Green Bee-eater","R",2019,1.53546276729924,-0.766361265195346,299
"Green Bee-eater","R",2020,1.46937366275285,-0.644227565643145,299
"Green Bee-eater","R",2021,1.47174608959713,-0.690698790975171,299
"Black Drongo","R",2018,1.75776344434415,-1.18039513670231,299
"Black Drongo","R",2019,1.83693649600779,-1.29746156324828,299
"Black Drongo","R",2020,1.7414221285025,-1.14032737734441,299
"Black Drongo","R",2021,1.71215568680688,-1.09053250159145,299
"Pied Bushchat","R",2018,1.96406372605556,-1.76167640334334,299
"Pied Bushchat","R",2019,1.92782839000881,-1.64880702434948,299
"Pied Bushchat","R",2020,1.87437894296261,-1.62141045644939,299
"Pied Bushchat","R",2021,1.90474141514068,-1.66439453366177,299
"Plain Prinia","R",2018,2.60640658782628,-2.8057649690999,299
"Plain Prinia","R",2019,2.45450232686186,-2.58256025320733,299
"Plain Prinia","R",2020,2.47790654734717,-2.67226025026387,299
"Plain Prinia","R",2021,2.55698919047327,-2.75346039666279,299
"Indian Robin","R",2018,2.06970669289684,-1.97667637000457,299
"Indian Robin","R",2019,1.967781012398,-1.82824676482601,299
"Indian Robin","R",2020,1.92005733487459,-1.74834069487964,299
"Indian Robin","R",2021,1.92033922461621,-1.67487573197171,299
"House Sparrow","R",2018,1.9859202738226,-1.83826136918881,299
"House Sparrow","R",2019,2.00176931675737,-1.81087058536279,299
"House Sparrow","R",2020,1.99752069508827,-1.82127061472462,299
"House Sparrow","R",2021,2.08390912068608,-2.00484699641546,299
"Spotted Dove","R",2018,1.61086242825586,-1.02431112642732,299
"Spotted Dove","R",2019,1.54422991197755,-0.888348048454532,299
"Spotted Dove","R",2020,1.50128381049295,-0.834124221234286,299
"Spotted Dove","R",2021,1.50163154086714,-0.814536661562974,299
"Coppersmith Barbet","R",2018,2.21131355644656,-2.13994697930297,299
"Coppersmith Barbet","R",2019,2.23346904290084,-2.22693924999061,299
"Coppersmith Barbet","R",2020,2.2544935182627,-2.21487310339804,299
"Coppersmith Barbet","R",2021,2.30997543815999,-2.32204299953265,299
"Black-winged Kite","R",2018,2.67399845458232,-2.97235758221182,299
"Black-winged Kite","R",2019,2.64878877009363,-2.99027172555695,299
"Black-winged Kite","R",2020,2.52703467051043,-2.7524825184067,299
"Black-winged Kite","R",2021,2.42149848482236,-2.64396466340612,299
"Small Minivet","R",2018,2.63704109897804,-3.02886014662187,299
"Small Minivet","R",2019,2.62416340544848,-2.97420692983116,299
"Small Minivet","R",2020,2.61731898763369,-2.95980684151618,299
"Small Minivet","R",2021,2.60622590089411,-2.95343117334206,299
"Long-tailed Shrike","R",2018,2.50676706053921,-2.71843453787423,299
"Long-tailed Shrike","R",2019,2.70691052329415,-2.88845530642748,299
"Long-tailed Shrike","R",2020,2.42191298093243,-2.64437741847993,299
"Long-tailed Shrike","R",2021,2.501076826521,-2.70968217777299,299
"Gray Francolin","R",2018,2.17233666521645,-2.15043659550955,299
"Gray Francolin","R",2019,2.20432307277377,-2.14403271750036,299
"Gray Francolin","R",2020,2.17406897650146,-2.13524033019581,299
"Gray Francolin","R",2021,2.15935007198234,-2.1284103607059,299
"House Crow","U",2018,1.59728313969169,-1.04277506396697,3
"House Crow","U",2019,1.62473822621828,-1.11156336355568,3
"House Crow","U",2020,1.66245530084512,-1.25027440036735,3
"House Crow","U",2021,1.68022015803843,-1.28386723500326,3
"Common Myna","U",2018,1.4219362374829,-0.690187911350407,3
"Common Myna","U",2019,1.39193419534275,-0.682626998715912,3
"Common Myna","U",2020,1.40648872788552,-0.723843932198011,3
"Common Myna","U",2021,1.38694752859865,-0.710604632339422,3
"Jungle Myna","U",2018,1.91309838352393,-1.66251735540837,3
"Jungle Myna","U",2019,1.91614570520317,-1.67706632370777,3
"Jungle Myna","U",2020,1.98018532542718,-1.76569512996808,3
"Jungle Myna","U",2021,1.91370227596428,-1.72564886806378,3
"Rock Pigeon","U",2018,1.632502904022,-1.23586046372238,3
"Rock Pigeon","U",2019,1.65404067544529,-1.16958611162431,3
"Rock Pigeon","U",2020,1.65543061511411,-1.19193902551929,3
"Rock Pigeon","U",2021,1.64067735071154,-1.21166104551203,3
"Black Kite","U",2018,1.95930594009844,-1.7428279175496,3
"Black Kite","U",2019,1.95099967466263,-1.77939529610149,3
"Black Kite","U",2020,1.99079895038986,-1.82444388348545,3
"Black Kite","U",2021,2.01787724292968,-1.89083455948951,3
"Common Tailorbird","U",2018,1.73899896588847,-1.26202693331548,3
"Common Tailorbird","U",2019,1.66985348956923,-1.19802427800577,3
"Common Tailorbird","U",2020,1.67602383947368,-1.19771791960382,3
"Common Tailorbird","U",2021,1.67199923449702,-1.17958639469697,3
"Rose-ringed Parakeet","U",2018,1.67800610533305,-1.26866463746248,3
"Rose-ringed Parakeet","U",2019,1.66275824769161,-1.2264996618574,3
"Rose-ringed Parakeet","U",2020,1.62091369363089,-1.18393193457532,3
"Rose-ringed Parakeet","U",2021,1.6751545867021,-1.20661913314523,3
"Asian Koel","U",2018,1.73704660970357,-1.26652633873964,3
"Asian Koel","U",2019,1.83655921362796,-1.31039227966053,3
"Asian Koel","U",2020,1.74561377306336,-1.29267380824963,3
"Asian Koel","U",2021,1.75058035412548,-1.32825772679931,3
"Purple Sunbird","U",2018,1.89954450132678,-1.55968510045452,3
"Purple Sunbird","U",2019,1.89151918353654,-1.52983611158751,3
"Purple Sunbird","U",2020,1.92523110949317,-1.54134388691516,3
"Purple Sunbird","U",2021,1.90134303788383,-1.49829146753814,3
"Pale-billed Flowerpecker","U",2018,2.29239680451497,-2.46170537142218,3
"Pale-billed Flowerpecker","U",2019,2.26494244419577,-2.37948466184753,3
"Pale-billed Flowerpecker","U",2020,2.34089050068864,-2.5319514634853,3
"Pale-billed Flowerpecker","U",2021,2.33650822952469,-2.46217149277823,3
"White-cheeked Barbet","U",2018,1.73434478887133,-1.30509848172991,3
"White-cheeked Barbet","U",2019,1.75568911557245,-1.34629907003457,3
"White-cheeked Barbet","U",2020,1.69680954542499,-1.30656258225248,3
"White-cheeked Barbet","U",2021,1.72208628133499,-1.29046003032198,3
"Green Bee-eater","R",2018,1.56645090493052,-0.862120893433058,3
"Green Bee-eater","R",2019,1.5320840454659,-0.781395974465854,3
"Green Bee-eater","R",2020,1.43769418957187,-0.634039764948537,3
"Green Bee-eater","R",2021,1.46597153092128,-0.681223641730882,3
"Black Drongo","R",2018,1.77429049081458,-1.19991233039826,3
"Black Drongo","R",2019,1.85759070614982,-1.32319388371307,3
"Black Drongo","R",2020,1.7257196456964,-1.128067025653,3
"Black Drongo","R",2021,1.68069056704696,-1.04215584193659,3
"Pied Bushchat","R",2018,1.97072280729828,-1.78690566884175,3
"Pied Bushchat","R",2019,1.94654125515894,-1.6226115493806,3
"Pied Bushchat","R",2020,1.85702845332177,-1.59537650716972,3
"Pied Bushchat","R",2021,1.90621677064307,-1.66135763025058,3
"Plain Prinia","R",2018,2.57720133878259,-2.7538672238716,3
"Plain Prinia","R",2019,2.46534430181558,-2.61642055647741,3
"Plain Prinia","R",2020,2.45141976635733,-2.6663527533501,3
"Plain Prinia","R",2021,2.55391432189593,-2.75529437359236,3
"Indian Robin","R",2018,2.05949568603881,-1.94276166820114,3
"Indian Robin","R",2019,1.98677285504469,-1.83970882851686,3
"Indian Robin","R",2020,1.91061359937984,-1.72796863573691,3
"Indian Robin","R",2021,1.90023759437314,-1.71719973795651,3
"House Sparrow","R",2018,2.01803511556371,-1.85404116615394,3
"House Sparrow","R",2019,1.98816975563146,-1.78949597544331,3
"House Sparrow","R",2020,1.96017097814338,-1.84252288719821,3
"House Sparrow","R",2021,2.07167227602412,-1.9993142888194,3
"Spotted Dove","R",2018,1.61426404616119,-1.06901407683852,3
"Spotted Dove","R",2019,1.5743541652318,-0.919504002349581,3
"Spotted Dove","R",2020,1.5334060265726,-0.843535550315693,3
"Spotted Dove","R",2021,1.5181872361223,-0.86664913743903,3
"Coppersmith Barbet","R",2018,2.17905084267021,-2.10747367675272,3
"Coppersmith Barbet","R",2019,2.22726756126436,-2.20152540021533,3
"Coppersmith Barbet","R",2020,2.24754173989296,-2.20693567686687,3
"Coppersmith Barbet","R",2021,2.32938673347788,-2.31929047677149,3
"Black-winged Kite","R",2018,2.61176061843503,-2.90573255593506,3
"Black-winged Kite","R",2019,2.66949202450892,-3.05736389996844,3
"Black-winged Kite","R",2020,2.53733998426189,-2.75803031426864,3
"Black-winged Kite","R",2021,2.40210078891946,-2.64296747908735,3
"Small Minivet","R",2018,2.65170804019385,-3.04085826313815,3
"Small Minivet","R",2019,2.61293845387735,-2.96572808108934,3
"Small Minivet","R",2020,2.57495018626645,-2.86509998179286,3
"Small Minivet","R",2021,2.57479272429456,-2.91364179980485,3
"Long-tailed Shrike","R",2018,2.51984154933988,-2.7580764623658,3
"Long-tailed Shrike","R",2019,2.84032311156001,-3.03491509735096,3
"Long-tailed Shrike","R",2020,2.47526952554598,-2.70223852056447,3
"Long-tailed Shrike","R",2021,2.49104483805181,-2.71027947652547,3
"Gray Francolin","R",2018,2.18385567532085,-2.17951783376709,3
"Gray Francolin","R",2019,2.17882747323367,-2.16292177339367,3
"Gray Francolin","R",2020,2.17132772434188,-2.13068967988689,3
"Gray Francolin","R",2021,2.1502035078381,-2.11224730244406,3
"House Crow","U",2018,1.57524531344401,-1.06830243650562,30
"House Crow","U",2019,1.6422063644435,-1.11474258622084,30
"House Crow","U",2020,1.67291064525864,-1.24742740569693,30
"House Crow","U",2021,1.68011927221901,-1.29373756147211,30
"Common Myna","U",2018,1.42559837808429,-0.699460149387529,30
"Common Myna","U",2019,1.39299915294759,-0.69246471108977,30
"Common Myna","U",2020,1.43039052419616,-0.721349690149115,30
"Common Myna","U",2021,1.39560811063326,-0.717256122167011,30
"Jungle Myna","U",2018,1.92739009277585,-1.65213344529044,30
"Jungle Myna","U",2019,1.87949217317653,-1.65551942730963,30
"Jungle Myna","U",2020,1.92427479381381,-1.77977144579612,30
"Jungle Myna","U",2021,1.91233298696827,-1.67505863647415,30
"Rock Pigeon","U",2018,1.64152181627357,-1.22042599985422,30
"Rock Pigeon","U",2019,1.65580222303242,-1.16887457903751,30
"Rock Pigeon","U",2020,1.6243587544029,-1.19885840727645,30
"Rock Pigeon","U",2021,1.6476363435946,-1.23323975662379,30
"Black Kite","U",2018,1.94479935522819,-1.76595856585247,30
"Black Kite","U",2019,1.94775758007356,-1.8072103749151,30
"Black Kite","U",2020,2.01346274271039,-1.88715402903188,30
"Black Kite","U",2021,2.00824323565541,-1.88085790133827,30
"Common Tailorbird","U",2018,1.71593898423457,-1.28502246415854,30
"Common Tailorbird","U",2019,1.64695547742488,-1.17381986381111,30
"Common Tailorbird","U",2020,1.66895779059474,-1.23708299852251,30
"Common Tailorbird","U",2021,1.66935040039511,-1.19124424880291,30
"Rose-ringed Parakeet","U",2018,1.67664054102106,-1.23746311957144,30
"Rose-ringed Parakeet","U",2019,1.68740747584425,-1.23172690284537,30
"Rose-ringed Parakeet","U",2020,1.64160249457929,-1.19373001924891,30
"Rose-ringed Parakeet","U",2021,1.66185997565713,-1.18657698805574,30
"Asian Koel","U",2018,1.76686213589383,-1.30191372101593,30
"Asian Koel","U",2019,1.81541260184247,-1.33677482594309,30
"Asian Koel","U",2020,1.78198118329914,-1.29158996924783,30
"Asian Koel","U",2021,1.75896243756685,-1.33209099109639,30
"Purple Sunbird","U",2018,1.94083598074352,-1.60113869260588,30
"Purple Sunbird","U",2019,1.94654674961371,-1.58478647005074,30
"Purple Sunbird","U",2020,1.93606539349992,-1.57581586503569,30
"Purple Sunbird","U",2021,1.90902834259721,-1.50724808289939,30
"Pale-billed Flowerpecker","U",2018,2.26802356650989,-2.35704103027063,30
"Pale-billed Flowerpecker","U",2019,2.21346724062187,-2.28761912968204,30
"Pale-billed Flowerpecker","U",2020,2.29911496784705,-2.45572317574356,30
"Pale-billed Flowerpecker","U",2021,2.23273066620592,-2.39244336110959,30
"White-cheeked Barbet","U",2018,1.69225200831638,-1.25879666347193,30
"White-cheeked Barbet","U",2019,1.7329157969951,-1.33180928181159,30
"White-cheeked Barbet","U",2020,1.71280404386044,-1.29167972296043,30
"White-cheeked Barbet","U",2021,1.7447337305848,-1.28661402260539,30
"Green Bee-eater","R",2018,1.58355232002475,-0.879980701515632,30
"Green Bee-eater","R",2019,1.53908765845177,-0.767355484263146,30
"Green Bee-eater","R",2020,1.45285906004252,-0.64678356508682,30
"Green Bee-eater","R",2021,1.48741021414951,-0.698372645704787,30
"Black Drongo","R",2018,1.76641201129713,-1.18003025178632,30
"Black Drongo","R",2019,1.83167716592166,-1.29690588890402,30
"Black Drongo","R",2020,1.76155694098885,-1.17331290799678,30
"Black Drongo","R",2021,1.70448193245715,-1.05375461777918,30
"Pied Bushchat","R",2018,1.9362223436818,-1.73597471765117,30
"Pied Bushchat","R",2019,1.91274478060768,-1.63450392954503,30
"Pied Bushchat","R",2020,1.84397293251738,-1.57005255361177,30
"Pied Bushchat","R",2021,1.8706718208468,-1.6539724061266,30
"Plain Prinia","R",2018,2.62581854919544,-2.81510087701995,30
"Plain Prinia","R",2019,2.46347873194044,-2.59517745812791,30
"Plain Prinia","R",2020,2.49195644918141,-2.68838622550705,30
"Plain Prinia","R",2021,2.54038433126475,-2.75324455127348,30
"Indian Robin","R",2018,2.03775183836697,-1.92420467106751,30
"Indian Robin","R",2019,2.00437735661012,-1.84255845839954,30
"Indian Robin","R",2020,1.92517500812985,-1.73246909320893,30
"Indian Robin","R",2021,1.92513097308546,-1.75052191280491,30
"House Sparrow","R",2018,2.02053900306383,-1.8322827698103,30
"House Sparrow","R",2019,2.01207850667455,-1.8187482359562,30
"House Sparrow","R",2020,1.99236531304975,-1.843889840392,30
"House Sparrow","R",2021,2.04925060582555,-1.98760475895179,30
"Spotted Dove","R",2018,1.63193460469616,-1.01497496590112,30
"Spotted Dove","R",2019,1.55584598912545,-0.918396783639381,30
"Spotted Dove","R",2020,1.502949177442,-0.85351267632271,30
"Spotted Dove","R",2021,1.53854717163236,-0.822204404130028,30
"Coppersmith Barbet","R",2018,2.18453838559838,-2.14012218893531,30
"Coppersmith Barbet","R",2019,2.2521633755316,-2.23390928292561,30
"Coppersmith Barbet","R",2020,2.27090216458062,-2.24209540770453,30
"Coppersmith Barbet","R",2021,2.30033619919522,-2.35761617695287,30
"Black-winged Kite","R",2018,2.62604669412287,-2.92248165898399,30
"Black-winged Kite","R",2019,2.6123419558864,-2.98398243536579,30
"Black-winged Kite","R",2020,2.50099991742772,-2.74431449008739,30
"Black-winged Kite","R",2021,2.43673749104329,-2.64551038146779,30
"Small Minivet","R",2018,2.63200308004961,-3.04003250774086,30
"Small Minivet","R",2019,2.61103933339051,-2.98243926107899,30
"Small Minivet","R",2020,2.60245076063753,-2.96754062577479,30
"Small Minivet","R",2021,2.58147132269095,-2.92679662791401,30
"Long-tailed Shrike","R",2018,2.45566532319952,-2.67617004370684,30
"Long-tailed Shrike","R",2019,2.72122483730457,-2.94384906634757,30
