date,time,state,cases
03/04/2020,6:00 PM,Punjab,48
03/04/2020,6:00 PM,Rajasthan,167
03/04/2020,6:00 PM,Tamil Nadu,309
03/04/2020,6:00 PM,Telengana,158
03/04/2020,6:00 PM,Uttarakhand,10
03/04/2020,6:00 PM,Uttar Pradesh,172
03/04/2020,6:00 PM,West Bengal,63
03/04/2020,6:00 PM,Unassigned,77
04/04/2020,6:00 PM,Andhra Pradesh,161
04/04/2020,6:00 PM,Andaman and Nicobar Islands,10
04/04/2020,6:00 PM,Arunachal Pradesh,1
04/04/2020,6:00 PM,Assam,24
04/04/2020,6:00 PM,Bihar,30
04/04/2020,6:00 PM,Chandigarh,18
04/04/2020,6:00 PM,Chhattisgarh,9
04/04/2020,6:00 PM,Delhi,445
04/04/2020,6:00 PM,Goa,7
04/04/2020,6:00 PM,Gujarat,105
04/04/2020,6:00 PM,Haryana,49
04/04/2020,6:00 PM,Himachal Pradesh,6
04/04/2020,6:00 PM,Jammu and Kashmir,75
04/04/2020,6:00 PM,Jharkhand,2
04/04/2020,6:00 PM,Karnataka,128
04/04/2020,6:00 PM,Kerala,295
04/04/2020,6:00 PM,Ladakh,14
04/04/2020,6:00 PM,Madhya Pradesh,104
04/04/2020,6:00 PM,Maharashtra,490
04/04/2020,6:00 PM,Manipur,2
04/04/2020,6:00 PM,Mizoram,1
04/04/2020,6:00 PM,Odisha,5
04/04/2020,6:00 PM,Puducherry,5
04/04/2020,6:00 PM,Punjab,57
04/04/2020,6:00 PM,Rajasthan,200
04/04/2020,6:00 PM,Tamil Nadu,411
04/04/2020,6:00 PM,Telengana,159
04/04/2020,6:00 PM,Uttarakhand,16
04/04/2020,6:00 PM,Uttar Pradesh,174
04/04/2020,6:00 PM,West Bengal,69
05/04/2020,6:00 PM,Andhra Pradesh,190
05/04/2020,6:00 PM,Andaman and Nicobar Islands,10
05/04/2020,6:00 PM,Arunachal Pradesh,1
05/04/2020,6:00 PM,Assam,26
05/04/2020,6:00 PM,Bihar,30
05/04/2020,6:00 PM,Chandigarh,18
05/04/2020,6:00 PM,Chhattisgarh,9
05/04/2020,6:00 PM,Delhi,503
05/04/2020,6:00 PM,Goa,7
05/04/2020,6:00 PM,Gujarat,122
05/04/2020,6:00 PM,Haryana,59
05/04/2020,6:00 PM,Himachal Pradesh,6
05/04/2020,6:00 PM,Jammu and Kashmir,106
05/04/2020,6:00 PM,Jharkhand,3
05/04/2020,6:00 PM,Karnataka,144
05/04/2020,6:00 PM,Kerala,306
05/04/2020,6:00 PM,Ladakh,14
05/04/2020,6:00 PM,Madhya Pradesh,165
05/04/2020,6:00 PM,Maharashtra,490
05/04/2020,6:00 PM,Manipur,2
05/04/2020,6:00 PM,Mizoram,1
05/04/2020,6:00 PM,Odisha,20
05/04/2020,6:00 PM,Puducherry,5
05/04/2020,6:00 PM,Punjab,57
05/04/2020,6:00 PM,Rajasthan,200
05/04/2020,6:00 PM,Tamil Nadu,485
05/04/2020,6:00 PM,Telengana,269
05/04/2020,6:00 PM,Uttarakhand,22
05/04/2020,6:00 PM,Uttar Pradesh,227
05/04/2020,6:00 PM,West Bengal,80
06/04/2020,6:00 PM,Andhra Pradesh,226
06/04/2020,6:00 PM,Andaman and Nicobar Islands,10
06/04/2020,6:00 PM,Arunachal Pradesh,1
06/04/2020,6:00 PM,Assam,26
06/04/2020,6:00 PM,Bihar,32
06/04/2020,6:00 PM,Chandigarh,18
06/04/2020,6:00 PM,Chhattisgarh,10
06/04/2020,6:00 PM,Delhi,523
06/04/2020,6:00 PM,Goa,7
06/04/2020,6:00 PM,Gujarat,144
06/04/2020,6:00 PM,Haryana,84
06/04/2020,6:00 PM,Himachal Pradesh,13
06/04/2020,6:00 PM,Jammu and Kashmir,109
06/04/2020,6:00 PM,Jharkhand,4
06/04/2020,6:00 PM,Karnataka,151
06/04/2020,6:00 PM,Kerala,314
06/04/2020,6:00 PM,Ladakh,14
06/04/2020,6:00 PM,Madhya Pradesh,165
06/04/2020,6:00 PM,Maharashtra,748
06/04/2020,6:00 PM,Manipur,2
06/04/2020,6:00 PM,Mizoram,1
06/04/2020,6:00 PM,Odisha,21
06/04/2020,6:00 PM,Puducherry,5
06/04/2020,6:00 PM,Punjab,76
06/04/2020,6:00 PM,Rajasthan,274
06/04/2020,6:00 PM,Tamil Nadu,571
06/04/2020,6:00 PM,Telengana,321
06/04/2020,6:00 PM,Uttarakhand,26
06/04/2020,6:00 PM,Uttar Pradesh,305
06/04/2020,6:00 PM,West Bengal,80
07/04/2020,6:00 PM,Andhra Pradesh,266
07/04/2020,6:00 PM,Andaman and Nicobar Islands,10
07/04/2020,6:00 PM,Arunachal Pradesh,1
07/04/2020,6:00 PM,Assam,26
07/04/2020,6:00 PM,Bihar,32
07/04/2020,6:00 PM,Chandigarh,18
07/04/2020,6:00 PM,Chhattisgarh,10
07/04/2020,6:00 PM,Delhi,576
07/04/2020,6:00 PM,Goa,7
07/04/2020,6:00 PM,Gujarat,165
07/04/2020,6:00 PM,Haryana,90
07/04/2020,6:00 PM,Himachal Pradesh,13
07/04/2020,6:00 PM,Jammu and Kashmir,116
07/04/2020,6:00 PM,Jharkhand,4
07/04/2020,6:00 PM,Karnataka,175
07/04/2020,6:00 PM,Kerala,327
07/04/2020,6:00 PM,Ladakh,14
07/04/2020,6:00 PM,Madhya Pradesh,229
07/04/2020,6:00 PM,Maharashtra,868
07/04/2020,6:00 PM,Manipur,2
07/04/2020,6:00 PM,Mizoram,1
07/04/2020,6:00 PM,Odisha,42
07/04/2020,6:00 PM,Puducherry,5
07/04/2020,6:00 PM,Punjab,91
07/04/2020,6:00 PM,Rajasthan,288
07/04/2020,6:00 PM,Tamil Nadu,621
07/04/2020,6:00 PM,Telengana,364
07/04/2020,6:00 PM,Tripura,1
07/04/2020,6:00 PM,Uttarakhand,31
07/04/2020,6:00 PM,Uttar Pradesh,305
07/04/2020,6:00 PM,West Bengal,91
08/04/2020,5:00 PM,Andhra Pradesh,305
08/04/2020,5:00 PM,Andaman and Nicobar Islands,10
08/04/2020,5:00 PM,Arunachal Pradesh,1
08/04/2020,5:00 PM,Assam,27
08/04/2020,5:00 PM,Bihar,38
08/04/2020,5:00 PM,Chandigarh,18
08/04/2020,5:00 PM,Chhattisgarh,10
08/04/2020,5:00 PM,Delhi,576
08/04/2020,5:00 PM,Goa,7
08/04/2020,5:00 PM,Gujarat,165
08/04/2020,5:00 PM,Haryana,147
08/04/2020,5:00 PM,Himachal Pradesh,18
08/04/2020,5:00 PM,Jammu and Kashmir,116
08/04/2020,5:00 PM,Jharkhand,4
08/04/2020,5:00 PM,Karnataka,175
08/04/2020,5:00 PM,Kerala,336
08/04/2020,5:00 PM,Ladakh,14
08/04/2020,5:00 PM,Madhya Pradesh,229
08/04/2020,5:00 PM,Maharashtra,1018
08/04/2020,5:00 PM,Manipur,2
08/04/2020,5:00 PM,Mizoram,1
08/04/2020,5:00 PM,Odisha,42
08/04/2020,5:00 PM,Puducherry,5
08/04/2020,5:00 PM,Punjab,91
08/04/2020,5:00 PM,Rajasthan,328
08/04/2020,5:00 PM,Tamil Nadu,690
08/04/2020,5:00 PM,Telengana,427
08/04/2020,5:00 PM,Tripura,1
08/04/2020,5:00 PM,Uttarakhand,31
08/04/2020,5:00 PM,Uttar Pradesh,343
08/04/2020,5:00 PM,West Bengal,99
09/04/2020,5:00 PM,Andhra Pradesh,348
09/04/2020,5:00 PM,Andaman and Nicobar Islands,11
09/04/2020,5:00 PM,Arunachal Pradesh,1
09/04/2020,5:00 PM,Assam,28
09/04/2020,5:00 PM,Bihar,39
09/04/2020,5:00 PM,Chandigarh,18
09/04/2020,5:00 PM,Chhattisgarh,10
09/04/2020,5:00 PM,Delhi,669
09/04/2020,5:00 PM,Goa,7
09/04/2020,5:00 PM,Gujarat,179
09/04/2020,5:00 PM,Haryana,169
09/04/2020,5:00 PM,Himachal Pradesh,18
09/04/2020,5:00 PM,Jammu and Kashmir,158
09/04/2020,5:00 PM,Jharkhand,13
09/04/2020,5:00 PM,Karnataka,181
09/04/2020,5:00 PM,Kerala,345
09/04/2020,5:00 PM,Ladakh,14
09/04/2020,5:00 PM,Madhya Pradesh,259
09/04/2020,5:00 PM,Maharashtra,1135
09/04/2020,5:00 PM,Manipur,2
09/04/2020,5:00 PM,Mizoram,1
09/04/2020,5:00 PM,Odisha,42
09/04/2020,5:00 PM,Puducherry,5
09/04/2020,5:00 PM,Punjab,101
09/04/2020,5:00 PM,Rajasthan,383
09/04/2020,5:00 PM,Tamil Nadu,738
09/04/2020,5:00 PM,Telengana,442
09/04/2020,5:00 PM,Tripura,1
09/04/2020,5:00 PM,Uttarakhand,35
09/04/2020,5:00 PM,Uttar Pradesh,410
09/04/2020,5:00 PM,West Bengal,103
10/04/2020,5:00 PM,Andhra Pradesh,363
10/04/2020,5:00 PM,Andaman and Nicobar Islands,11
10/04/2020,5:00 PM,Arunachal Pradesh,1
10/04/2020,5:00 PM,Assam,29
10/04/2020,5:00 PM,Bihar,60
10/04/2020,5:00 PM,Chandigarh,18
10/04/2020,5:00 PM,Chhattisgarh,10
10/04/2020,5:00 PM,Delhi,898
10/04/2020,5:00 PM,Goa,7
10/04/2020,5:00 PM,Gujarat,241
10/04/2020,5:00 PM,Haryana,169
10/04/2020,5:00 PM,Himachal Pradesh,28
10/04/2020,5:00 PM,Jammu and Kashmir,184
10/04/2020,5:00 PM,Jharkhand,13
10/04/2020,5:00 PM,Karnataka,197
10/04/2020,5:00 PM,Kerala,357
10/04/2020,5:00 PM,Ladakh,15
10/04/2020,5:00 PM,Madhya Pradesh,259
10/04/2020,5:00 PM,Maharashtra,1364
10/04/2020,5:00 PM,Manipur,2
10/04/2020,5:00 PM,Mizoram,1
10/04/2020,5:00 PM,Odisha,44
10/04/2020,5:00 PM,Puducherry,5
10/04/2020,5:00 PM,Punjab,132
10/04/2020,5:00 PM,Rajasthan,463
10/04/2020,5:00 PM,Tamil Nadu,834
10/04/2020,5:00 PM,Telengana,473
10/04/2020,5:00 PM,Tripura,1
10/04/2020,5:00 PM,Uttarakhand,35
10/04/2020,5:00 PM,Uttar Pradesh,431
10/04/2020,5:00 PM,West Bengal,116
11/04/2020,5:00 PM,Andhra Pradesh,381
11/04/2020,5:00 PM,Andaman and Nicobar Islands,11
11/04/2020,5:00 PM,Arunachal Pradesh,1
11/04/2020,5:00 PM,Assam,29
11/04/2020,5:00 PM,Bihar,60
11/04/2020,5:00 PM,Chandigarh,18
11/04/2020,5:00 PM,Chhattisgarh,18
11/04/2020,5:00 PM,Delhi,903
11/04/2020,5:00 PM,Goa,7
11/04/2020,5:00 PM,Gujarat,308
11/04/2020,5:00 PM,Haryana,177
11/04/2020,5:00 PM,Himachal Pradesh,28
11/04/2020,5:00 PM,Jammu and Kashmir,207
11/04/2020,5:00 PM,Jharkhand,17
11/04/2020,5:00 PM,Karnataka,214
11/04/2020,5:00 PM,Kerala,364
11/04/2020,5:00 PM,Ladakh,15
11/04/2020,5:00 PM,Madhya Pradesh,443
11/04/2020,5:00 PM,Maharashtra,1574
11/04/2020,5:00 PM,Manipur,2
11/04/2020,5:00 PM,Mizoram,1
11/04/2020,5:00 PM,Odisha,48
11/04/2020,5:00 PM,Puducherry,7
11/04/2020,5:00 PM,Punjab,132
11/04/2020,5:00 PM,Rajasthan,553
11/04/2020,5:00 PM,Tamil Nadu,911
11/04/2020,5:00 PM,Telengana,504
11/04/2020,5:00 PM,Tripura,2
11/04/2020,5:00 PM,Uttarakhand,35
11/04/2020,5:00 PM,Uttar Pradesh,433
11/04/2020,5:00 PM,West Bengal,126
12/04/2020,5:00 PM,Andhra Pradesh,381
12/04/2020,5:00 PM,Andaman and Nicobar Islands,11
12/04/2020,5:00 PM,Arunachal Pradesh,1
12/04/2020,5:00 PM,Assam,29
12/04/2020,5:00 PM,Bihar,64
12/04/2020,5:00 PM,Chandigarh,19
12/04/2020,5:00 PM,Chhattisgarh,25
12/04/2020,5:00 PM,Delhi,1069
12/04/2020,5:00 PM,Goa,7
12/04/2020,5:00 PM,Gujarat,432
12/04/2020,5:00 PM,Haryana,185
12/04/2020,5:00 PM,Himachal Pradesh,32
12/04/2020,5:00 PM,Jammu and Kashmir,224
12/04/2020,5:00 PM,Jharkhand,17
12/04/2020,5:00 PM,Karnataka,226
12/04/2020,5:00 PM,Kerala,374
12/04/2020,5:00 PM,Ladakh,15
12/04/2020,5:00 PM,Madhya Pradesh,564
12/04/2020,5:00 PM,Maharashtra,1761
12/04/2020,5:00 PM,Manipur,2
12/04/2020,5:00 PM,Mizoram,1
12/04/2020,5:00 PM,Odisha,54
12/04/2020,5:00 PM,Puducherry,7
12/04/2020,5:00 PM,Punjab,151
12/04/2020,5:00 PM,Rajasthan,700
12/04/2020,5:00 PM,Tamil Nadu,969
12/04/2020,5:00 PM,Telengana,504
12/04/2020,5:00 PM,Tripura,2
12/04/2020,5:00 PM,Uttarakhand,35
12/04/2020,5:00 PM,Uttar Pradesh,452
12/04/2020,5:00 PM,West Bengal,134
13/04/2020,5:00 PM,Andhra Pradesh,432
13/04/2020,5:00 PM,Andaman and Nicobar Islands,11
13/04/2020,5:00 PM,Arunachal Pradesh,1
13/04/2020,5:00 PM,Assam,31
13/04/2020,5:00 PM,Bihar,64
13/04/2020,5:00 PM,Chandigarh,21
13/04/2020,5:00 PM,Chhattisgarh,31
13/04/2020,5:00 PM,Delhi,1154
13/04/2020,5:00 PM,Goa,7
13/04/2020,5:00 PM,Gujarat,539
13/04/2020,5:00 PM,Haryana,185
13/04/2020,5:00 PM,Himachal Pradesh,32
13/04/2020,5:00 PM,Jammu and Kashmir,245
13/04/2020,5:00 PM,Jharkhand,19
13/04/2020,5:00 PM,Karnataka,247
13/04/2020,5:00 PM,Kerala,376
13/04/2020,5:00 PM,Ladakh,15
13/04/2020,5:00 PM,Madhya Pradesh,604
13/04/2020,5:00 PM,Maharashtra,1985
13/04/2020,5:00 PM,Manipur,2
13/04/2020,5:00 PM,Mizoram,1
13/04/2020,5:00 PM,Nagaland,1
13/04/2020,5:00 PM,Odisha,54
13/04/2020,5:00 PM,Puducherry,7
13/04/2020,5:00 PM,Punjab,167
13/04/2020,5:00 PM,Rajasthan,812
13/04/2020,5:00 PM,Tamil Nadu,1075
13/04/2020,5:00 PM,Telengana,562
13/04/2020,5:00 PM,Tripura,2
13/04/2020,5:00 PM,Uttarakhand,35
13/04/2020,5:00 PM,Uttar Pradesh,483
13/04/2020,5:00 PM,West Bengal,152
14/04/2020,5:00 PM,Andhra Pradesh,473
14/04/2020,5:00 PM,Andaman and Nicobar Islands,11
14/04/2020,5:00 PM,Arunachal Pradesh,1
14/04/2020,5:00 PM,Assam,31
14/04/2020,5:00 PM,Bihar,66
14/04/2020,5:00 PM,Chandigarh,21
14/04/2020,5:00 PM,Chhattisgarh,31
14/04/2020,5:00 PM,Delhi,1510
14/04/2020,5:00 PM,Goa,7
14/04/2020,5:00 PM,Gujarat,617
14/04/2020,5:00 PM,Haryana,199
14/04/2020,5:00 PM,Himachal Pradesh,32
14/04/2020,5:00 PM,Jammu and Kashmir,270
14/04/2020,5:00 PM,Jharkhand,24
14/04/2020,5:00 PM,Karnataka,258
14/04/2020,5:00 PM,Kerala,379
14/04/2020,5:00 PM,Ladakh,15
14/04/2020,5:00 PM,Madhya Pradesh,730
14/04/2020,5:00 PM,Maharashtra,2337
14/04/2020,5:00 PM,Manipur,2
14/04/2020,5:00 PM,Meghalaya,1
14/04/2020,5:00 PM,Mizoram,1
14/04/2020,5:00 PM,Nagaland,1
14/04/2020,5:00 PM,Odisha,55
14/04/2020,5:00 PM,Puducherry,7
14/04/2020,5:00 PM,Punjab,176
14/04/2020,5:00 PM,Rajasthan,879
14/04/2020,5:00 PM,Tamil Nadu,1173
14/04/2020,5:00 PM,Telengana,624
14/04/2020,5:00 PM,Tripura,2
14/04/2020,5:00 PM,Uttarakhand,35
14/04/2020,5:00 PM,Uttar Pradesh,657
14/04/2020,5:00 PM,West Bengal,190
15/04/2020,5:00 PM,Andaman and Nicobar Islands,11
15/04/2020,5:00 PM,Andhra Pradesh,503
15/04/2020,5:00 PM,Arunachal Pradesh,1
15/04/2020,5:00 PM,Assam,33
15/04/2020,5:00 PM,Bihar,70
15/04/2020,5:00 PM,Chandigarh,21
15/04/2020,5:00 PM,Chhattisgarh,33
15/04/2020,5:00 PM,Delhi,1561
15/04/2020,5:00 PM,Goa,7
15/04/2020,5:00 PM,Gujarat,695
15/04/2020,5:00 PM,Haryana,199
15/04/2020,5:00 PM,Himachal Pradesh,33
15/04/2020,5:00 PM,Jammu and Kashmir,278
15/04/2020,5:00 PM,Jharkhand,27
15/04/2020,5:00 PM,Karnataka,277
15/04/2020,5:00 PM,Kerala,387
15/04/2020,5:00 PM,Ladakh,17
15/04/2020,5:00 PM,Madhya Pradesh,987
15/04/2020,5:00 PM,Maharashtra,2687
15/04/2020,5:00 PM,Manipur,2
15/04/2020,5:00 PM,Meghalaya,7
15/04/2020,5:00 PM,Mizoram,1
15/04/2020,5:00 PM,Nagaland,0
15/04/2020,5:00 PM,Odisha,60
15/04/2020,5:00 PM,Puducherry,7
15/04/2020,5:00 PM,Punjab,186
15/04/2020,5:00 PM,Rajasthan,1005
15/04/2020,5:00 PM,Tamil Nadu,1204
15/04/2020,5:00 PM,Telengana,647
15/04/2020,5:00 PM,Tripura,2
15/04/2020,5:00 PM,Uttarakhand,37
15/04/2020,5:00 PM,Uttar Pradesh,735
15/04/2020,5:00 PM,West Bengal,213
16/04/2020,5:00 PM,Andaman and Nicobar Islands,11
16/04/2020,5:00 PM,Andhra Pradesh,534
16/04/2020,5:00 PM,Arunachal Pradesh,1
16/04/2020,5:00 PM,Assam,33
16/04/2020,5:00 PM,Bihar,74
16/04/2020,5:00 PM,Chandigarh,21
16/04/2020,5:00 PM,Chhattisgarh,33
16/04/2020,5:00 PM,Delhi,1578
16/04/2020,5:00 PM,Goa,7
16/04/2020,5:00 PM,Gujarat,871
16/04/2020,5:00 PM,Haryana,205
16/04/2020,5:00 PM,Himachal Pradesh,35
16/04/2020,5:00 PM,Jammu and Kashmir,300
16/04/2020,5:00 PM,Jharkhand,28
16/04/2020,5:00 PM,Karnataka,315
16/04/2020,5:00 PM,Kerala,388
16/04/2020,5:00 PM,Ladakh,17
16/04/2020,5:00 PM,Madhya Pradesh,1120
16/04/2020,5:00 PM,Maharashtra,2919
16/04/2020,5:00 PM,Manipur,2
16/04/2020,5:00 PM,Meghalaya,7
16/04/2020,5:00 PM,Mizoram,1
16/04/2020,5:00 PM,Nagaland,0
16/04/2020,5:00 PM,Odisha,60
16/04/2020,5:00 PM,Puducherry,7
16/04/2020,5:00 PM,Punjab,186
16/04/2020,5:00 PM,Rajasthan,1023
16/04/2020,5:00 PM,Tamil Nadu,1242
16/04/2020,5:00 PM,Telengana,698
16/04/2020,5:00 PM,Tripura,2
16/04/2020,5:00 PM,Uttarakhand,37
16/04/2020,5:00 PM,Uttar Pradesh,773
16/04/2020,5:00 PM,West Bengal,231
17/04/2020,5:00 PM,Andaman and Nicobar Islands,11
17/04/2020,5:00 PM,Andhra Pradesh,572
17/04/2020,5:00 PM,Arunachal Pradesh,1
17/04/2020,5:00 PM,Assam,35
17/04/2020,5:00 PM,Bihar,83
17/04/2020,5:00 PM,Chandigarh,21
17/04/2020,5:00 PM,Chhattisgarh,36
17/04/2020,5:00 PM,Delhi,1640
17/04/2020,5:00 PM,Goa,7
17/04/2020,5:00 PM,Gujarat,1021
17/04/2020,5:00 PM,Haryana,205
17/04/2020,5:00 PM,Himachal Pradesh,35
17/04/2020,5:00 PM,Jammu and Kashmir,314
17/04/2020,5:00 PM,Jharkhand,29
17/04/2020,5:00 PM,Karnataka,353
17/04/2020,5:00 PM,Kerala,395
17/04/2020,5:00 PM,Ladakh,18
17/04/2020,5:00 PM,Madhya Pradesh,1308
17/04/2020,5:00 PM,Maharashtra,3205
17/04/2020,5:00 PM,Manipur,2
17/04/2020,5:00 PM,Meghalaya,9
17/04/2020,5:00 PM,Mizoram,1
17/04/2020,5:00 PM,Nagaland,0
17/04/2020,5:00 PM,Odisha,60
17/04/2020,5:00 PM,Puducherry,7
17/04/2020,5:00 PM,Punjab,186
17/04/2020,5:00 PM,Rajasthan,1131
17/04/2020,5:00 PM,Tamil Nadu,1267
17/04/2020,5:00 PM,Telengana,743
17/04/2020,5:00 PM,Tripura,2
17/04/2020,5:00 PM,Uttarakhand,37
17/04/2020,5:00 PM,Uttar Pradesh,846
17/04/2020,5:00 PM,West Bengal,255
18/04/2020,5:00 PM,Andaman and Nicobar Islands,12
18/04/2020,5:00 PM,Andhra Pradesh,603
18/04/2020,5:00 PM,Arunachal Pradesh,1
18/04/2020,5:00 PM,Assam,35
18/04/2020,5:00 PM,Bihar,85
18/04/2020,5:00 PM,Chandigarh,21
18/04/2020,5:00 PM,Chhattisgarh,36
18/04/2020,5:00 PM,Delhi,1707
18/04/2020,5:00 PM,Goa,7
18/04/2020,5:00 PM,Gujarat,1272
18/04/2020,5:00 PM,Haryana,225
18/04/2020,5:00 PM,Himachal Pradesh,38
18/04/2020,5:00 PM,Jammu and Kashmir,328
18/04/2020,5:00 PM,Jharkhand,33
18/04/2020,5:00 PM,Karnataka,371
18/04/2020,5:00 PM,Kerala,396
18/04/2020,5:00 PM,Ladakh,18
18/04/2020,5:00 PM,Madhya Pradesh,1355
18/04/2020,5:00 PM,Maharashtra,3323
18/04/2020,5:00 PM,Manipur,2
18/04/2020,5:00 PM,Meghalaya,11
18/04/2020,5:00 PM,Mizoram,1
18/04/2020,5:00 PM,Nagaland,0
18/04/2020,5:00 PM,Odisha,60
18/04/2020,5:00 PM,Puducherry,7
18/04/2020,5:00 PM,Punjab,202
18/04/2020,5:00 PM,Rajasthan,1229
18/04/2020,5:00 PM,Tamil Nadu,1323
18/04/2020,5:00 PM,Telengana,791
18/04/2020,5:00 PM,Tripura,2
18/04/2020,5:00 PM,Uttarakhand,42
18/04/2020,5:00 PM,Uttar Pradesh,969
18/04/2020,5:00 PM,West Bengal,287
19/04/2020,5:00 PM,Andaman and Nicobar Islands,14
19/04/2020,5:00 PM,Andhra Pradesh,603
19/04/2020,5:00 PM,Arunachal Pradesh,1
19/04/2020,5:00 PM,Assam,35
19/04/2020,5:00 PM,Bihar,86
19/04/2020,5:00 PM,Chandigarh,23
19/04/2020,5:00 PM,Chhattisgarh,36
19/04/2020,5:00 PM,Delhi,1893
19/04/2020,5:00 PM,Goa,7
19/04/2020,5:00 PM,Gujarat,1604
19/04/2020,5:00 PM,Haryana,233
19/04/2020,5:00 PM,Himachal Pradesh,39
19/04/2020,5:00 PM,Jammu and Kashmir,341
19/04/2020,5:00 PM,Jharkhand,35
19/04/2020,5:00 PM,Karnataka,384
19/04/2020,5:00 PM,Kerala,400
19/04/2020,5:00 PM,Ladakh,18
19/04/2020,5:00 PM,Madhya Pradesh,1407
19/04/2020,5:00 PM,Maharashtra,3651
19/04/2020,5:00 PM,Manipur,2
19/04/2020,5:00 PM,Meghalaya,11
19/04/2020,5:00 PM,Mizoram,1
19/04/2020,5:00 PM,Nagaland,0
19/04/2020,5:00 PM,Odisha,61
19/04/2020,5:00 PM,Puducherry,7
19/04/2020,5:00 PM,Punjab,219
19/04/2020,5:00 PM,Rajasthan,1351
19/04/2020,5:00 PM,Tamil Nadu,1372
19/04/2020,5:00 PM,Telengana,844
19/04/2020,5:00 PM,Tripura,2
19/04/2020,5:00 PM,Uttarakhand,42
19/04/2020,5:00 PM,Uttar Pradesh,1084
19/04/2020,5:00 PM,West Bengal,310
20/04/2020,5:00 PM,Andaman and Nicobar Islands,15
20/04/2020,5:00 PM,Andhra Pradesh,722
20/04/2020,5:00 PM,Arunachal Pradesh,1
20/04/2020,5:00 PM,Assam,35
20/04/2020,5:00 PM,Bihar,96
20/04/2020,5:00 PM,Chandigarh,26
20/04/2020,5:00 PM,Chhattisgarh,36
20/04/2020,5:00 PM,Delhi,2003
20/04/2020,5:00 PM,Goa,7
20/04/2020,5:00 PM,Gujarat,1851
20/04/2020,5:00 PM,Haryana,233
20/04/2020,5:00 PM,Himachal Pradesh,39
20/04/2020,5:00 PM,Jammu and Kashmir,350
20/04/2020,5:00 PM,Jharkhand,42
20/04/2020,5:00 PM,Karnataka,395
20/04/2020,5:00 PM,Kerala,402
20/04/2020,5:00 PM,Ladakh,18
20/04/2020,5:00 PM,Madhya Pradesh,1485
20/04/2020,5:00 PM,Maharashtra,4203
20/04/2020,5:00 PM,Manipur,2
20/04/2020,5:00 PM,Meghalaya,11
20/04/2020,5:00 PM,Mizoram,1
20/04/2020,5:00 PM,Nagaland,0
20/04/2020,5:00 PM,Odisha,68
20/04/2020,5:00 PM,Puducherry,7
20/04/2020,5:00 PM,Punjab,219
20/04/2020,5:00 PM,Rajasthan,1478
20/04/2020,5:00 PM,Tamil Nadu,1477
20/04/2020,5:00 PM,Telengana,873
20/04/2020,5:00 PM,Tripura,2
20/04/2020,5:00 PM,Uttarakhand,44
20/04/2020,5:00 PM,Uttar Pradesh,1176
20/04/2020,5:00 PM,West Bengal,339
21/04/2020,5:00 PM,Andaman and Nicobar Islands,16
21/04/2020,5:00 PM,Andhra Pradesh,757
21/04/2020,5:00 PM,Arunachal Pradesh,1
21/04/2020,5:00 PM,Assam,35
21/04/2020,5:00 PM,Bihar,114
21/04/2020,5:00 PM,Chandigarh,26
21/04/2020,5:00 PM,Chhattisgarh,36
21/04/2020,5:00 PM,Delhi,2081
21/04/2020,5:00 PM,Goa,7
21/04/2020,5:00 PM,Gujarat,2066
21/04/2020,5:00 PM,Haryana,254
21/04/2020,5:00 PM,Himachal Pradesh,39
21/04/2020,5:00 PM,Jammu and Kashmir,368
21/04/2020,5:00 PM,Jharkhand,46
21/04/2020,5:00 PM,Karnataka,415
21/04/2020,5:00 PM,Kerala,408
21/04/2020,5:00 PM,Ladakh,18
21/04/2020,5:00 PM,Madhya Pradesh,1540
21/04/2020,5:00 PM,Maharashtra,4669
21/04/2020,5:00 PM,Manipur,2
21/04/2020,5:00 PM,Meghalaya,11
21/04/2020,5:00 PM,Mizoram,1
21/04/2020,5:00 PM,Nagaland,0
21/04/2020,5:00 PM,Odisha,74
21/04/2020,5:00 PM,Puducherry,7
21/04/2020,5:00 PM,Punjab,245
21/04/2020,5:00 PM,Rajasthan,1576
21/04/2020,5:00 PM,Tamil Nadu,1520
21/04/2020,5:00 PM,Telengana,919
21/04/2020,5:00 PM,Tripura,2
21/04/2020,5:00 PM,Uttarakhand,46
21/04/2020,5:00 PM,Uttar Pradesh,1294
21/04/2020,5:00 PM,West Bengal,392
22/04/2020,5:00 PM,Andaman and Nicobar Islands,17
22/04/2020,5:00 PM,Andhra Pradesh,813
22/04/2020,5:00 PM,Arunachal Pradesh,1
22/04/2020,5:00 PM,Assam,35
22/04/2020,5:00 PM,Bihar,126
22/04/2020,5:00 PM,Chandigarh,27
22/04/2020,5:00 PM,Chhattisgarh,36
22/04/2020,5:00 PM,Delhi,2156
22/04/2020,5:00 PM,Goa,7
22/04/2020,5:00 PM,Gujarat,2272
22/04/2020,5:00 PM,Haryana,254
22/04/2020,5:00 PM,Himachal Pradesh,39
22/04/2020,5:00 PM,Jammu and Kashmir,380
22/04/2020,5:00 PM,Jharkhand,45
22/04/2020,5:00 PM,Karnataka,425
22/04/2020,5:00 PM,Kerala,427
22/04/2020,5:00 PM,Ladakh,18
22/04/2020,5:00 PM,Madhya Pradesh,1592
22/04/2020,5:00 PM,Maharashtra,5221
22/04/2020,5:00 PM,Manipur,2
22/04/2020,5:00 PM,Meghalaya,12
22/04/2020,5:00 PM,Mizoram,1
22/04/2020,5:00 PM,Odisha,82
22/04/2020,5:00 PM,Puducherry,7
